goodsNo,goodsName,goodsLinkUrl,thumbnail,displayGenderText,isSoldOut,normalPrice,price,saleRate,brand,brandName,brandLinkUrl,reviewCount,reviewScore,isOptionVisible,isAd,adTooltip,plusDeliveryGuideText,infoLabelList,imageLabelList,clickTrackers,impressionTrackers,snap,score,isPlusDelivery,usedConditionGrade
3479461,스트링 셔링 팬츠 [BLACK],https://www.musinsa.com/products/3479461,https://image.msscdn.net/images/goods_img/20230821/3479461/3479461_16925903304804_500.jpg,남성,False,72000,64800,10,seez,시즈,https://www.musinsa.com/brand/seez,13,98,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}, {'code': 'OUTLET', 'title': '아울렛', 'color': ''}]",[],[],[],,0.0,False,
5314505,레이어드 모크넥 니트 티셔츠 [블랙],https://www.musinsa.com/products/5314505,https://image.msscdn.net/images/goods_img/20250812/5314505/5314505_17562635752823_500.jpg,남성,False,52000,46800,10,seez,시즈,https://www.musinsa.com/brand/seez,0,0,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4123671,시그니처 카라비너 레더 키링,https://www.musinsa.com/products/4123671,https://image.msscdn.net/images/goods_img/20240512/4123671/4123671_17158515976188_500.jpg,남성,False,36000,32400,10,seez,시즈,https://www.musinsa.com/brand/seez,48,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5314504,에디터 로그 스트라이프 셔츠 [화이트],https://www.musinsa.com/products/5314504,https://image.msscdn.net/images/goods_img/20250812/5314504/5314504_17556685633163_500.jpg,남성,False,72000,64800,10,seez,시즈,https://www.musinsa.com/brand/seez,1,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4322319,릴렉스드 세미 와이드 슬랙스 [CHARCOAL],https://www.musinsa.com/products/4322319,https://image.msscdn.net/images/goods_img/20240812/4322319/4322319_17246424905035_500.jpg,남성,False,69000,62100,10,seez,시즈,https://www.musinsa.com/brand/seez,8,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
3484683,링클드 라인 레더 블루종 [BROWN],https://www.musinsa.com/products/3484683,https://image.msscdn.net/images/goods_img/20230822/3484683/3484683_17064568090240_500.jpg,남성,False,198000,178200,10,seez,시즈,https://www.musinsa.com/brand/seez,20,96,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4327492,다이애그널 트윌 워크 자켓  [D.KHAKI],https://www.musinsa.com/products/4327492,https://image.msscdn.net/images/goods_img/20240813/4327492/4327492_17246427483906_500.jpg,남성,False,180000,162000,10,seez,시즈,https://www.musinsa.com/brand/seez,23,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4327490,다이애그널 트윌 워크 자켓  [BEIGE],https://www.musinsa.com/products/4327490,https://image.msscdn.net/images/goods_img/20240813/4327490/4327490_17246427223171_500.jpg,남성,False,180000,162000,10,seez,시즈,https://www.musinsa.com/brand/seez,31,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
4327608,워시드 프렌치 초어 자켓 [BROWN],https://www.musinsa.com/products/4327608,https://image.msscdn.net/images/goods_img/20240813/4327608/4327608_17246427998264_500.jpg,남성,False,168000,151200,10,seez,시즈,https://www.musinsa.com/brand/seez,6,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
5076907,스트라이프 원 턱 와이드 팬츠 [그레이],https://www.musinsa.com/products/5076907,https://image.msscdn.net/images/goods_img/20250429/5076907/5076907_17460814232793_500.jpg,남성,False,82000,73800,10,seez,시즈,https://www.musinsa.com/brand/seez,13,100,True,False,,,"[{'code': 'EXCLUSIVE', 'title': '단독', 'color': ''}]","[{'code': 'BIG_CAMPAIGN', 'title': '추석빅세일', 'color': 'FFA800'}]",[],[],,0.0,False,
