goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab
1786160,오버핏 벤트 레이어드 티셔츠 [WHITE],남성,39000,29250,,25,,False,drawfit,1072,98,0
5384936,울 헤어리 노르딕 크루넥 니트 [BLACK],남성,74000,66600,,10,,False,drawfit,1,100,0
3489621,데이 레더 벨트 [BLACK],남성,42000,33600,,20,,False,drawfit,758,92,0
4305965,코지드 브이넥 풀오버 니트 [L.GREY],남성,58000,52200,,10,,False,drawfit,341,98,0
4327215,라운드넥 니트 티셔츠 [WHITE],남성,35000,31500,,10,,False,drawfit,177,94,0
5068730,[DRAW FIT X MANJAE] 리브드 헨리넥 하프 티셔츠 [BLACK],남성,40000,36000,,10,,False,drawfit,162,82,1
5016409,렌 스웨이드 크로스백 [BROWN],남성,72000,64800,,10,,False,drawfit,13,92,0
3489523,유주얼 스트레이트 데님 팬츠 [WHITE],남성,66000,59400,,10,,False,drawfit,42,98,0
3479626,레이어드 스트링 투웨이 집업 후드 [M.GREY],남성,72000,64800,,10,,False,drawfit,80,98,0
5543660,기모 밴딩 와이드 슬랙스 [BRUSHED GREY],남성,60000,54000,,10,,False,drawfit,0,0,0
3175869,[오정규X드로우핏] 수피마 실켓 프리미엄 코튼 롱슬리브 [2PACK],남성,72000,54000,,25,,False,drawfit,225,96,1
4702366,파우스 오버 다잉 자켓 [CHARCOAL],남성,174000,139200,,20,,False,drawfit,29,100,0
4300486,헤리티지 헌팅 블루종 자켓 [SAND BEIGE],남성,174000,139200,,20,,False,drawfit,20,98,0
4702307,레이어 앵글 데님 자켓 [DEEP INDIGO],남성,124000,99200,,20,,False,drawfit,12,84,0
4730987,루크 투 포켓 오픈카라 셔츠 [BROWN],남성,55000,49500,,10,,False,drawfit,21,98,0
4730947,세인츠 옴브레 체크 셔츠 [BLUE],남성,55000,49500,,10,,False,drawfit,30,98,0
3783843,소프트 에센셜 라운드 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,97,98,0
3284748,와이드핏 에센셜 볼캡 [BLACK],공용,36000,32400,,10,,False,drawfit,130,96,0
4306042,와플 텍스쳐 라운드 풀오버 니트 [CHARCOAL],남성,58000,52200,,10,,False,drawfit,111,96,0
4730953,아크만 코튼 다잉 워크 셔츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,72,94,0
2919571,와이드 뉴트럴 컬러 데님 [GREYISH KHAKI],남성,74000,66600,,10,,False,drawfit,41,98,0
4330039,리버티 와이드 플레어 데님 팬츠 [BLUE],남성,66000,59400,,10,,False,drawfit,74,96,0
3052089,오버사이즈 인디고 워싱 데님 셔츠 [BLUE],남성,66000,59400,,10,,False,drawfit,238,96,0
4730988,루크 투 포켓 오픈카라 셔츠 [NAVY],남성,55000,49500,,10,,False,drawfit,25,98,0
3783743,울 스타디움 라인 집업 자켓 [GREY],남성,199000,159200,,20,,False,drawfit,72,98,0
4995116,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 와이드 치노 팬츠 [BLACK],남성,47000,42300,,10,,False,drawfit,219,98,1
4305853,울 그라데이션 라운드 풀오버 니트 [LIGHT GREY],남성,70000,63000,,10,,False,drawfit,63,98,0
4363622,보니 블랙,남성,33000,29700,,10,,False,drawfit,53,96,0
5223183,헤일 코튼 크롭 하프 스트라이프 티셔츠 [CHARCOAL],남성,36000,32400,,10,,False,drawfit,31,100,0
4740195,카우 슬림 레더 벨트 [BROWN],남성,42000,37800,,10,,False,drawfit,16,94,0
3154692,원턱 밴딩 테이퍼드 슬랙스 [BLUE GREY],남성,63000,49800,,21,,False,drawfit,275,96,0
4730994,카일로 체크 셔츠 [NAVY],남성,55000,49500,,10,,False,drawfit,19,98,0
4330042,리버티 와이드 플레어 데님 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,60,96,0
3830017,워시드 오피서 치노 팬츠 [D.BEIGE],남성,66000,59400,,10,,False,drawfit,62,98,0
1305450,유주얼 뉴 스트레이트 데님 팬츠 [L.BLUE],남성,66000,59400,,10,,False,drawfit,561,96,0
5384971,실켓 코튼 U넥 롱슬리브 티셔츠 [M.CHARCOAL],남성,35000,29750,,15,,False,drawfit,0,0,0
1925442,쿨링 모달 하프 라운드 니트 [BLACK],남성,48000,43200,,10,,False,drawfit,674,96,0
4739937,사이드 브리치 트랙 팬츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,12,100,0
3996400,[SET] 오버사이즈 히든 미니멀 셔츠 + 넥타이,남성,84000,69720,,17,,False,drawfit,17,98,0
4305383,레이어 플리츠 워크 자켓 [KHAKI],남성,174000,139200,,20,,False,drawfit,29,100,0
4306118,오버사이즈 벌키 라운드 가디건 [CHARCOAL],남성,77000,69300,,10,,False,drawfit,45,96,0
3830016,워시드 오피서 치노 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,82,96,0
3829999,유주얼 테이퍼드 데님 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,28,98,0
1786159,오버핏 벤트 레이어드 티셔츠 [BLACK],남성,39000,29250,,25,,False,drawfit,639,98,0
3031561,뉴트럴 컬러 집업 데님 자켓 [MOCHA],남성,174000,139200,,20,,False,drawfit,258,98,0
5068734,[DRAW FIT X MANJAE] 러스티 머슬핏 티셔츠 [WHITE],남성,33000,29700,,10,,False,drawfit,30,90,1
4907317,마빈 투포켓 체크 셔츠 [BLUE],남성,55000,49500,,10,,False,drawfit,137,98,0
4907316,마빈 투포켓 체크 셔츠 [BLACK],남성,55000,49500,,10,,False,drawfit,79,96,0
4702399,실크 라운드 풀오버 니트 [CREAM],남성,55000,49500,,10,,False,drawfit,24,96,0
3614220,프리미어 울 맥시 더블 체스터 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,104,98,0
2098326,프리미어 퓨어 캐시미어 발마칸 코트 [CHESTNUT BROWN],남성,308000,246400,,20,,False,drawfit,859,98,0
3030679,울 스타디움 라인 자켓,남성,199000,159200,,20,,False,drawfit,205,98,0
5220313,헤일 코튼 크롭 하프 피그먼트 티셔츠 [CHARCOAL],남성,33000,29700,,10,,False,drawfit,29,88,0
4739860,CN 벨티드 카고 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,17,96,0
4594141,울 해링턴 얼라인 자켓 [GREY],남성,194000,155200,,20,,False,drawfit,4,100,0
3052034,레이어드 스트링 테잎 후드 [M.GREY],남성,66000,59400,,10,,False,drawfit,279,96,0
5146273,콘스탄트 리브드 헨리넥 티셔츠 [BLACK],남성,36000,32400,,10,,False,drawfit,73,92,0
2774975,스트레이트 뉴트럴 컬러 데님 [BEIGE],남성,74000,40700,,45,,False,drawfit,30,94,0
4730995,라피드 스트라이프 셔츠 [SKY BLUE],남성,55000,49500,,10,,False,drawfit,16,92,0
4538564,[오정규X드로우핏] 오버사이즈 울 후드 코트 [BLACK],남성,318000,222600,,30,,False,drawfit,20,98,1
1852238,모더니티 세미 와이드 슬릿 슬랙스 [DUSTY CREAM],남성,69000,62100,,10,,False,drawfit,322,96,0
4108581,[패션플래닛X드로우핏] 쿨링 릴렉스드 와이드 밴딩 팬츠 [DUSTY BEIGE],남성,59000,47200,,20,,False,drawfit,303,96,1
4995115,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 와이드 치노 팬츠 [BEIGE],남성,47000,42300,,10,,False,drawfit,256,98,1
4305378,레이어 플리츠 워크 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,19,98,0
3783761,인버티드 워싱 코튼 자켓 [CREAM],남성,174000,139200,,20,,False,drawfit,98,98,0
2725337,라인 스모크 레더 자켓 [SMOKE CAMEL],남성,174000,139200,,20,,False,drawfit,50,98,0
4739939,와이드 카펜터 워크 팬츠 [BLUE],남성,66000,59400,,10,,False,drawfit,33,94,0
4041531,언로더 오픈카라 린넨 데님 셔츠 [BLACK],남성,66000,59400,,10,,False,drawfit,188,96,0
3591937,울 블렌딩 헤어리 니트 [BROWN],남성,66000,59400,,10,,False,drawfit,167,98,0
4934308,세이어 하프 스트라이프 셔츠 [WHITE],남성,50000,45000,,10,,False,drawfit,78,96,0
4702398,실크 라운드 풀오버 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,21,96,0
4041003,쿨링 모달 하프 카라 니트 [NAVY],남성,55000,49500,,10,,False,drawfit,329,98,0
3783844,소프트 에센셜 라운드 니트 [BLUEGREY],남성,55000,49500,,10,,False,drawfit,80,100,0
4907284,스트라이프 하프 티셔츠 [CHARCOAL],남성,36000,32400,,10,,False,drawfit,99,98,0
5385022,이안 실버 [SILVER],남성,33000,29700,,10,,False,drawfit,0,0,0
3154713,페이퍼 코튼 오버핏 셔츠 [L.GREY],남성,66000,49500,,25,,False,drawfit,1375,96,0
4305982,오버사이즈 벌키 브이넥 가디건 [BLACK],남성,74000,66600,,10,,False,drawfit,16,98,0
3829240,이레규러 라인 데님팬츠 [BLACK],남성,74000,66600,,10,,False,drawfit,46,98,0
3823183,이레규러 라인 데님팬츠 [VINTAGE BLUE],남성,74000,66600,,10,,False,drawfit,54,96,0
3489627,패디드 스트링 백 [BLACK],남성,74000,59200,,20,,False,drawfit,314,96,0
2510169,포멀릭 리브드 티셔츠 [BLACK],남성,42000,33600,,20,,False,drawfit,1816,98,0
1928032,야세 X 드로우핏 슬라이드 레더 [BLACK],남성,74000,51800,,30,,False,drawfit,536,94,0
2226794,소프트 스톨 니트 머플러 [8color],남성,36000,32400,,10,,False,drawfit,4147,98,0
4702370,패커블 시어 윈드브레이커 [L.GREY],남성,74000,59200,,20,,False,drawfit,19,98,0
3154691,원턱 밴딩 테이퍼드 슬랙스 [CREAM],남성,63000,49800,,21,,False,drawfit,577,96,0
4730950,세인츠 옴브레 체크 셔츠 [WHITE],남성,55000,49500,,10,,False,drawfit,34,98,0
4306093,콘스탄트 벌키 라운드 집업 니트 [CHARCOAL],남성,77000,69300,,10,,False,drawfit,27,100,0
4041018,쿨링 모달 하프 카라 니트 [BROWN],남성,55000,49500,,10,,False,drawfit,320,96,0
3783847,소프트 에센셜 라운드 니트 [BROWN],남성,55000,49500,,10,,False,drawfit,56,100,0
4934377,쿨링 모달 하프 라운드 니트 [CHARCOAL],남성,48000,43200,,10,,False,drawfit,140,98,0
1958905,와이드 밴딩 플리츠 팬츠 [D.GREY],남성,62000,55800,,10,,False,drawfit,1126,96,0
3347025,카고 파라슈트 데님 팬츠 [LIGHT BLUE],남성,74000,66600,,10,,False,drawfit,48,98,0
3614246,클라우드 에어 다운 점퍼 [BLACK],남성,210000,168000,,20,,False,drawfit,213,96,0
3175651,[오정규X드로우핏] 린넨 히든 반팔 셔츠 [5COLORS],남성,55000,39600,,28,,False,drawfit,3723,96,1
4594140,울 해링턴 얼라인 자켓 [D.NAVY],남성,194000,155200,,20,,False,drawfit,5,100,0
3030734,코튼 트윌 니트 배색 집업 자켓 [CREAM],남성,187000,149600,,20,,False,drawfit,267,96,0
3030725,코튼 트윌 니트 배색 집업 자켓 [BLACK],남성,187000,149600,,20,,False,drawfit,101,94,0
4327134,피그먼트 미니멀 스웻 셔츠 [CHARCOAL],남성,55000,49500,,10,,False,drawfit,19,98,0
4041069,[유튜버 PICK] 산세리프 엠브로더리 티셔츠 [IVORY],남성,33000,29700,,10,,False,drawfit,589,96,1
3255472,레일로 시어서커 스트라이프 셔츠 [LEMON CREAM],남성,66000,59400,,10,,False,drawfit,201,98,0
4995112,[DRAW FIT X DAILY ROOM] 로버스트 버뮤다 스웻 팬츠 [M.GREY],남성,47000,42300,,10,,False,drawfit,100,98,1
4305628,가르니 포켓 초어 자켓 [KHAKI],남성,148000,118400,,20,,False,drawfit,54,98,0
1786163,하이 벤트 레이어드 티셔츠 [BROWN],남성,39000,29250,,25,,False,drawfit,818,96,0
4995040,[패션플래닛X드로우핏] 쿨링 릴렉스드 테이퍼드 밴딩 팬츠 [D.GREY],남성,59000,47200,,20,,False,drawfit,31,96,1
4479883,울 스너그 슬라이드 [BLACK],남성,77000,69300,,10,,False,drawfit,33,92,0
4306085,콘스탄트 벌키 라운드 집업 니트 [NAVY],남성,77000,69300,,10,,False,drawfit,62,96,0
5068735,[DRAW FIT X MANJAE] 러스티 머슬핏 티셔츠 [GREY],남성,33000,29700,,10,,False,drawfit,29,92,1
4363629,블랑코 블랙,남성,33000,29700,,10,,False,drawfit,124,98,0
5068729,[DRAW FIT X MANJAE] 리브드 라운드 하프 티셔츠 [MELANGE],남성,37000,33300,,10,,False,drawfit,26,94,1
4306002,오버사이즈 벌키 브이넥 가디건 [NAVY],남성,74000,66600,,10,,False,drawfit,5,100,0
3815300,페이퍼 코튼 알렉스 셔츠 [D.NAVY],남성,59000,53100,,10,,False,drawfit,146,96,0
2120357,오버사이즈 히든 미니멀 셔츠 [BROWN],남성,59000,53100,,10,,False,drawfit,148,98,0
5385025,카우 스터드 스웨이드 레더 벨트 [CAMEL],남성,42000,37800,,10,,False,drawfit,0,0,0
1925228,리에디션 오픈카라 티셔츠 [BROWN],남성,42000,37800,,10,,False,drawfit,609,98,0
4702380,덴시티 니트 트러커 울 가디건 [BLACK],남성,88000,79200,,10,,False,drawfit,9,98,0
2510192,시어서커 루즈핏 오픈카라 셔츠 [BLACK],남성,55000,44000,,20,,False,drawfit,742,96,0
2510190,시어서커 루즈핏 오픈카라 셔츠 [WHITE],남성,55000,44000,,20,,False,drawfit,296,96,0
348148,쿨메쉬 레이어드 슬리브리스 [OFFWHITE],남성,29000,26100,,10,,False,drawfit,2973,96,0
348145,쿨메쉬 레이어드 슬리브리스 [BLACK],남성,29000,26100,,10,,False,drawfit,841,96,0
3479628,레이어드 스트링 투웨이 집업 후드 [NAVY],남성,72000,64800,,10,,False,drawfit,42,96,0
1624044,모더니티 히든 밴딩 슬랙스 [DUSTY CREAM],남성,69000,62100,,10,,False,drawfit,2200,96,0
3154651,투턱 밴딩 와이드 슬랙스 [CREAM],남성,63000,49800,,21,,False,drawfit,523,98,0
4934379,쿨링 모달 하프 브이넥 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,36,92,0
3052047,레이어드 스트링 스웨트 셔츠 [CHARCOAL],남성,55000,49500,,10,,False,drawfit,72,98,0
3614226,프리미어 울 발마칸 체스터 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,145,98,0
3614221,프리미어 울 더블 체스터 코트 [GREY],남성,308000,246400,,20,,False,drawfit,41,98,0
2825479,프리미어 퓨어 울 로브 더블 코트 [MELANGE BROWN],남성,308000,246400,,20,,False,drawfit,143,98,0
4305585,로드니 카라 해링턴 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,5,92,0
3830000,유주얼 테이퍼드 데님 팬츠 [WHITE],남성,66000,59400,,10,,False,drawfit,32,94,0
1946922,릴렉스드 스트레이트 생지 데님 팬츠 [BLUE],남성,88000,79200,,10,,False,drawfit,552,96,0
5068728,[DRAW FIT X MANJAE] 리브드 라운드 하프 티셔츠 [IVORY],남성,37000,33300,,10,,False,drawfit,16,96,1
3274393,블루베리 프린팅 티셔츠 [WHITE],남성,37000,33300,,10,,False,drawfit,336,98,0
3274392,블루베리 프린팅 티셔츠 [BLACK],남성,37000,33300,,10,,False,drawfit,548,98,0
3784044,소프트 PBT 투웨이 풀집업 니트 [M.GREY],남성,85000,76500,,10,,False,drawfit,29,98,0
4062165,부클 엣지 스트라이프 하프 니트 [BLACK],남성,62000,55800,,10,,False,drawfit,201,96,0
3489244,스티치 포인트 워싱 데님 셔츠 [BLACK],남성,62000,55800,,10,,False,drawfit,71,98,0
3284713,모던 첼시 레인 부츠 [BLACK],남성,122000,109800,,10,,False,drawfit,511,96,0
1925446,쿨링 모달 하프 라운드 니트 [BROWN],남성,48000,43200,,10,,False,drawfit,528,98,0
1594472,오버사이즈 히든 미니멀 셔츠 [L.GREY],남성,59000,53100,,10,,False,drawfit,838,98,0
4907318,라몬 투포켓 시어서커 체크 셔츠 [BLUE],남성,58000,52200,,10,,False,drawfit,68,98,0
4538555,[오정규X드로우핏] 컨사이즈 울 원더 발마칸 코트 [MELANGE GREY],남성,298000,238400,,20,,False,drawfit,44,92,1
4538553,[오정규X드로우핏] 컨사이즈 울 원더 발마칸 코트 [BLACK],남성,298000,238400,,20,,False,drawfit,89,94,1
5385021,메이슨 블랙 [BLACK],남성,33000,29700,,10,,False,drawfit,1,100,0
4058361,라티스 레더 슬라이드 [BLACK],남성,74000,66600,,10,,False,drawfit,88,96,0
3591941,울 블렌딩 레글런 풀오버 니트 [BLUE],남성,74000,66600,,10,,False,drawfit,90,98,0
3591940,울 블렌딩 레글런 풀오버 니트 [KHAKI],남성,74000,66600,,10,,False,drawfit,95,98,0
3489242,워시드 웨스턴 데님 셔츠 [LIGHT BLUE],남성,74000,66600,,10,,False,drawfit,52,98,0
4073507,[오정규X드로우핏] 린넨 원턱 테이퍼드 밴딩 팬츠 [3COLORS],남성,55000,39600,,28,,False,drawfit,248,92,1
3783846,소프트 에센셜 라운드 니트 [TOASTY GREY],남성,55000,49500,,10,,False,drawfit,58,98,0
3052073,리버릭 리브드 니트 티셔츠 [CREAM],남성,44000,39600,,10,,False,drawfit,227,96,0
5223182,헤일 코튼 크롭 하프 스트라이프 티셔츠 [WHITE],남성,36000,32400,,10,,False,drawfit,9,98,0
3037187,보카시 하이넥 니트 가디건 [GREY],남성,86000,47300,,45,,False,drawfit,70,96,0
3783820,오버사이즈 믹시드 풀오버 니트 [SAGE GREEN],남성,69000,62100,,10,,False,drawfit,23,96,0
4306144,오버핏 피케 와플 니트 [BLACK],남성,58000,46400,,20,,False,drawfit,18,88,0
5068732,[DRAW FIT X MANJAE] 리브드 헨리넥 하프 티셔츠 [MELANGE],남성,40000,36000,,10,,False,drawfit,114,90,1
4327164,피그먼트 미니멀 후드 [CHARCOAL],남성,66000,59400,,10,,False,drawfit,23,94,0
4306061,스퀘어 스트라이프 코튼 풀오버 니트 [D.NAVY],남성,66000,59400,,10,,False,drawfit,19,98,0
4041527,언로더 오픈카라 린넨 데님 셔츠 [DEEP BLUE],남성,66000,59400,,10,,False,drawfit,97,96,0
3088134,레이어드 스트링 테잎 후드 [M.IVORY],남성,66000,59400,,10,,False,drawfit,47,94,0
550829,에센셜 베이직 티셔츠 [DEEP GREY],남성,33000,29700,,10,,False,drawfit,1246,96,0
3847260,클라우디 스웨이드 스니커즈 [D.GREY],남성,98000,88200,,10,,False,drawfit,12,100,0
3783823,오블리크 하이넥 니트집업 트러커 [D.GREY],남성,98000,88200,,10,,False,drawfit,52,98,0
3235077,오버사이즈 풀오버 카라 반팔 셔츠 [NAVY],남성,55000,44000,,20,,False,drawfit,205,98,0
3231183,시어서커 루즈핏 오픈카라 셔츠 [NAVY],남성,55000,44000,,20,,False,drawfit,139,96,0
1130405,하이 벤트 레이어드 티셔츠 [CREAM],남성,39000,29250,,25,,False,drawfit,808,96,0
434861,터틀 하이 벤트 레이어드 티셔츠 [BLACK],남성,39000,29250,,25,,False,drawfit,4911,96,0
5543122,클라우드 에어 다운 점퍼 [CHESTNUT BROWN],남성,210000,210000,,0,,False,drawfit,0,0,0
4330073,피그먼트 미니멀 스웻 팬츠 [CHARCOAL],남성,62000,55800,,10,,False,drawfit,42,84,0
3438290,헤링본 카라 집업 블루종 자켓 [NAVY],남성,208000,166400,,20,,False,drawfit,302,98,0
4479863,소프트 스퀘어 체크 머플러 [4color],남성,36000,32400,,10,,False,drawfit,133,96,0
3438147,울 스타디움 라인 집업 자켓 [DARK BLUE],남성,199000,159200,,20,,False,drawfit,33,96,0
2919442,릴렉스드 와이드 생지 데님 팬츠 [BLACK],남성,88000,79200,,10,,False,drawfit,51,96,0
1946997,릴렉스드 와이드 생지 데님 팬츠 [BLUE],남성,88000,79200,,10,,False,drawfit,694,96,0
4934326,하버 데님 하프 셔츠 [BLACK],남성,58000,52200,,10,,False,drawfit,15,98,0
3784043,소프트 PBT 투웨이 풀집업 니트 [BLACK],남성,85000,76500,,10,,False,drawfit,50,100,0
4934381,콘트라스트 라운드 하프 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,23,98,0
4702396,실크 라운드 풀오버 니트 [DARK BROWN],남성,55000,49500,,10,,False,drawfit,13,96,0
4479860,소프트 리브드 니트 머플러 [4color],남성,33000,29700,,10,,False,drawfit,369,96,0
4041072,산세리프 엠브로더리 티셔츠 [BLACK],남성,33000,29700,,10,,False,drawfit,302,98,0
4041014,쿨링 모달 하프 카라 니트 [BLACK],남성,55000,49500,,10,,False,drawfit,230,98,0
3052059,오버사이즈 벌룬 피케 스웨트 셔츠 [BRICK],남성,55000,49500,,10,,False,drawfit,106,98,0
3175685,[오정규X드로우핏] 린넨  밴딩 팬츠 [2PACK],남성,110000,73700,,33,,False,drawfit,1495,96,1
2738058,라인 스모크 레더 집업 자켓 [SMOKE BROWN],남성,184000,147200,,20,,False,drawfit,79,96,0
4538570,[오정규X드로우핏] 시어링 미니멀 무스탕 자켓 [BLACK],남성,209000,146300,,30,,False,drawfit,109,98,1
1333400,하이 벤트 레이어드 티셔츠 [D.NAVY],남성,39000,29250,,25,,False,drawfit,728,96,0
1130409,하이 벤트 레이어드 티셔츠 [ASH GREY],남성,39000,29250,,25,,False,drawfit,759,96,0
4108588,[패션플래닛X드로우핏] 쿨링 릴렉스드 스트링 팬츠 [BLACK],남성,62000,49600,,20,,False,drawfit,74,96,1
4702383,덴시티 니트 트러커 울 가디건 [MELANGE GREY],남성,88000,79200,,10,,False,drawfit,7,100,0
4702329,스테이블 레이어 체크 자켓 [GREY],남성,174000,139200,,20,,False,drawfit,8,100,0
1130406,하이 벤트 레이어드 티셔츠 [INDI BLUE],남성,39000,19500,,50,,False,drawfit,840,96,0
